1,天哪！医护人员也要注意安全！大家都平平安安！
1,感觉宣布消息挺及时的
1,好严重啊，愿平安
1,还没查出病因，看来是新的病毒了
1,没查明原因之前，建议封锁武汉，进出要进行检查身体
1,之前说21，现在说44，严重了
1,赶快把抓别人造谣的八个人放了，古代还可以风闻言事呢！现在到底是什么年代？
1,感觉这次通报还是有点儿被舆论压迫的通报，确实是感染人数增加了，而传染途径，感染源也没找到，具体的治疗方法不明确，没有治愈病历反倒是重症人数增加了，最关键的是没有告知群众要如何有效的防护，希望每天通报而不是四天才知道官方的消息。
1,44例了，前两天才20……快过年了，一切都快点好起来吧
1,武汉下场大雪吧，冻死病毒
1,那些说是非典就不怕的，说非典已经被攻克的各位，我想告诉你们，非典是生抗过去的
1,三天时间，感染者增加了17人，危重增加4人，保持了25%的高危重率……昨天还在骂心惊报造谣的呢，还在炫耀自己武汉人有多浪的呢
1,大家要注意啊！多喝烫水！
1,我是真的服了，不做好防护措施多骄傲呢还能拿出来炫耀。没有人让恐慌，一直以来说得也都是重视，以武汉优越的地理位置，加上春运，确实很容易...做好自己的防护措施有那么难吗？
1,希望能赶快查清是什么病
1,看来是新病毒了
1,希望尽快查明病因
1,小孩咳嗽，今天去武汉亚心总医院看病，开车进停车场的门口，每辆车都要停下来，全车人要量体温才能进，而且里面的医生护士都戴的是专门防病毒口罩，不是一般的医用口罩，所以大家去人流密集的地方，还是带个口罩，以防万一，特别是家里有孩子的
1,早睡早起，强身健体，做好自己能做的，剩下的就相信国家吧。没必要担忧的，心态好有时候才是最好的防病武器
1,虽然好像传染性不强，但是已经都隔离了。而且这么多天没有辨认出病毒源，说明可能是新病毒
1,这情况，我作为一个外省人很慌张，毕竟马上过年了，生怕自己也携带什么病毒什么的，万一回家再传给家人，这是必然要考虑的，希望官方能给出好的结果，让大家做好防护措施，为自己也为他人负责！毕竟武汉也是大城市，没有更好，要真有点什么，结果不想而之...
1,处理及时，点赞
