1,湖北省的领导班子21号还在看文艺演出，那些领导真是对不起去一线奋战的各路医护人员！祝憨批领导们早日下台
1,例如汉口医院这种小一点的医院麻烦看看啊！
1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,湖北人配，湖北官员配？
1,湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。
1,这层层剥削下来又有多少
1,拨款10亿给政府？？？中央没疯吧？别人酒还没醒等等一激动就过去了
1,现在最主要的就是物资紧缺希望国家能帮忙
1,希望资金使用能够公开透明！！！湖北官员近期的种种作为，真的让人很不放心！！！
1,拨款用途公开！！！！！！
1,武汉不要担心啦，祖国妈妈和其他小朋友会帮你擦干眼泪的
1,跳舞的妹子她好看吗？
1,中央直接指挥吧某些政府真的无作为
1,那些年入上亿的明星朋友呢
1,请关注武汉周边城市！！！我看评论已经有很多人在说这个事了，武汉已经那么严重了，包括外省也有很多感染的，离武汉更近的城市怎么可能会没有？！恳请多关注一下武汉周边城市！男朋友也在荆门那边，真的很担心啊！
1,花给医生花给医院花到物资上别入了看表演人的口袋
1,建议中央直接插手去管，我真害怕他们拿这10个亿出去吃喝玩乐
1,恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了
1,关注医务人员物资短缺问题！！！关注武汉孤单老人安全问题！！
1,谁敢贪污立马下地狱永世不得超生!
1,财政部，中央干活了。那地方政府呢？装死吗
1,不理解那些连夜逃出武汉的。身体有病，脑子也病了吗？早发现早治疗，还免费，您乱跑除了害人害己，还能干啥？
1,中央直接接管吧，别这10亿又给湖北省长去看联欢晚会了
1,国家花10亿给你吃野味
1,国家花钱为愚蠢买单！！！
1,请求中央派有能力的人去湖北指挥！！！
1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,为什么海鲜市场会有非法销售野味的，各位武汉的领导们？
1,10亿？相信我，绝对会有人贪污的，别问为什么，
1,领导们真是感动中国了冒着生命危险还去看歌舞表演看完了吗现在能出来办正事了吗
1,给东西给东西求求了，我真的不相信这个湖北的领导
1,求求你关注一下老年人，真的尤其是独居老人求求你了
1,看看孝感吧孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感
1,不要被贪官贪污了
1,资金去向请务必落实到位
1,湖北省宜昌市现在什么情况？有多少感染？会不会封城？？能不能给个官方消息啊啊啊啊啊
1,要是这笔钱被某些官员贪污了，我就我就哭给你看！
1,这个钱如果是被贪了那真就失望了
1,买防护用品啊
1,让领导班子掏钱赔付吧
