1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,希望关注一下武汉的独居老人他们有的没有信息来源并且口罩购买途径也基本没有口罩也抢不过年轻人武汉被封城也不一定知道老人家是易感人群抵抗力也弱拜托一定要给独居老人发放口罩和宣传册
1,湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。
1,希望还是由中央统一调度指挥吧，对某些省政府不抱希望
1,中央接手吧，湖北，武汉指不定拿钱干出什么憨比事情
1,希望能到真正有需要的地方去，落实到实处
1,建议直接拨物资，应该真的很需要
1,赶紧医护用品物资跟上
1,先调物资好吗医生防护服护目镜这些比钱更实在
1,给环卫工人们也发一下口罩啊！！！还有独居老人！！！请关注一下老人们啊
1,贪官污吏这个时候要是还敢伸手原地爆炸
1,湖北省的领导班子21号还在看文艺演出，那些领导真是对不起去一线奋战的各路医护人员！祝憨批领导们早日下台
1,例如汉口医院这种小一点的医院麻烦看看啊！
1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,湖北人配，湖北官员配？
1,湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。
1,这层层剥削下来又有多少
1,拨款10亿给政府？？？中央没疯吧？别人酒还没醒等等一激动就过去了
1,现在最主要的就是物资紧缺希望国家能帮忙
1,希望资金使用能够公开透明！！！湖北官员近期的种种作为，真的让人很不放心！！！
1,拨款用途公开！！！！！！
1,武汉不要担心啦，祖国妈妈和其他小朋友会帮你擦干眼泪的
1,跳舞的妹子她好看吗？
1,中央直接指挥吧某些政府真的无作为
1,那些年入上亿的明星朋友呢
1,请关注武汉周边城市！！！我看评论已经有很多人在说这个事了，武汉已经那么严重了，包括外省也有很多感染的，离武汉更近的城市怎么可能会没有？！恳请多关注一下武汉周边城市！男朋友也在荆门那边，真的很担心啊！
1,花给医生花给医院花到物资上别入了看表演人的口袋
1,建议中央直接插手去管，我真害怕他们拿这10个亿出去吃喝玩乐
1,恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施恩施口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了口罩贵死了
1,关注医务人员物资短缺问题！！！关注武汉孤单老人安全问题！！
1,谁敢贪污立马下地狱永世不得超生!
1,财政部，中央干活了。那地方政府呢？装死吗
1,不理解那些连夜逃出武汉的。身体有病，脑子也病了吗？早发现早治疗，还免费，您乱跑除了害人害己，还能干啥？
1,中央直接接管吧，别这10亿又给湖北省长去看联欢晚会了
1,国家花10亿给你吃野味
1,国家花钱为愚蠢买单！！！
1,请求中央派有能力的人去湖北指挥！！！
1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,为什么海鲜市场会有非法销售野味的，各位武汉的领导们？
1,10亿？相信我，绝对会有人贪污的，别问为什么，
1,领导们真是感动中国了冒着生命危险还去看歌舞表演看完了吗现在能出来办正事了吗
1,给东西给东西求求了，我真的不相信这个湖北的领导
1,求求你关注一下老年人，真的尤其是独居老人求求你了
1,看看孝感吧孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感孝感
1,不要被贪官贪污了
1,资金去向请务必落实到位
1,湖北省宜昌市现在什么情况？有多少感染？会不会封城？？能不能给个官方消息啊啊啊啊啊
1,要是这笔钱被某些官员贪污了，我就我就哭给你看！
1,这个钱如果是被贪了那真就失望了
1,买防护用品啊
1,让领导班子掏钱赔付吧
1,建议立法将捕捉野生动物的人抓起来吃野生动物的人也治罪！他们才是罪魁祸首！你伤害自然大自然终究一天会害你！我们生存在这世界上已经是大自然对我们的恩赐而有些人却要这样伤害它！遭因果报应这是必然的人的欲望无穷尽但也请有底线！经济抓好是为了生活更幸福但人性偏了国家怎会持续富强！
1,能不能管管上海？？？数据也不更新政府还没作为
1,我们这些小县城也需要重视一下的
1,:能关注一下湖北其他地级县市吗？黄冈鄂州也封城了，别忘记他们啊……
1,湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。
1,感动中华儿女
1,zf领导们求求你们做个人吧打赢这场战役你们必须要有行动啊！！！
1,其实普通百姓关心这笔钱别进了湖北官员们的口袋
1,但愿别贪国难钱
1,有个疑问，这么长时间瞒着不报为什么？单单是为了乌纱帽？全城逃出去近30万人，那领导的家属呢？他们是否早就转移了？有可能会转移到美国吗？财产呢？顶我上去，我们大家得好好想想
1,物资也请充足，不能让武汉的朋友心寒。祖国没有人要放弃他们，也绝不会放弃非重区其实没必要屯太多n95，普通医用口罩ok了，武汉和湖北其他地区的朋友比我们更需要n95.除了买菜年货别外出，不给社会增加负担，相信我们一定能共渡难关的
1,湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。
1,这钱我估计一半是给现在还有闲心看歌舞的领导们的压惊费（他们自封的）。
1,湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油湖北加油
1,谁要是贪一分这个钱谁全家bbiss。
1,多补点物资吧，这么多钱弄下来，一层层政府官员也不知道弄到谁口袋里去了……
1,希望专款专用
1,湖北数据为什么还不更新？？？
1,希望资金到位同时用到刀刃上，真的不希望被人毕竟wh领导班子一群憨憨
1,希望关注一下武汉的独居老人他们有的没有信息来源并且口罩购买途径也基本没有口罩也抢不过年轻人武汉被封城也不一定知道老人家是易感人群抵抗力也弱拜托一定要给独居老人发放口罩和宣传册
1,强烈要求严查湖北上下官员失职渎职不作为的情况，现在感染源都扩散到全国了，官员们还有闲心开晚会，医生护士连防护都不足，拿什么抢救病人？拿什么保护自己？为什么湖北严重到这个程度，措施还比不上隔壁河南？同样的政策别人十二月都出了，湖北在干什么？
1,吃野味的那些人死了吗？！
